depth [m],age ss09sea06bm [yr],age GICC05modelext [yr],"accumulation, tuned [m ice/yr]",temperature [°C]
2940.77,109320,108615,0.072,-47.8
2940.91,109340,108635,0.072,-48.1
2941.05,109360,108655,0.072,-48.5
2941.19,109380,108676,0.073,-48.7
2941.33,109400,108696,0.073,-48.8
2941.47,109420,108716,0.073,-48.8
2941.61,109440,108736,0.072,-48.6
2941.75,109460,108756,0.072,-48.3
2941.89,109480,108775,0.072,-47.9
2942.03,109500,108795,0.071,-47.5
2942.16,109520,108815,0.071,-47.1
2942.30,109540,108834,0.071,-46.9
2942.44,109560,108855,0.070,-46.8
2942.58,109580,108875,0.070,-47.0
2942.71,109600,108895,0.070,-47.3
2942.85,109620,108914,0.070,-47.8
2942.99,109640,108935,0.070,-48.2
2943.13,109660,108955,0.070,-48.5
2943.26,109680,108975,0.070,-48.8
2943.40,109700,108994,0.069,-48.8
2943.54,109720,109015,0.069,-48.8
2943.67,109740,109035,0.069,-48.7
2943.81,109760,109055,0.068,-48.5
2943.94,109780,109074,0.068,-48.2
2944.08,109800,109095,0.067,-48.0
2944.21,109820,109114,0.067,-47.7
2944.35,109840,109135,0.067,-47.3
2944.48,109860,109155,0.067,-47.0
2944.62,109880,109175,0.067,-46.8
2944.75,109900,109195,0.067,-46.6
2944.89,109920,109215,0.067,-46.6
2945.02,109940,109235,0.067,-46.6
2945.16,109960,109255,0.066,-46.7
2945.29,109980,109275,0.066,-46.8
2945.42,110000,109295,0.065,-47.0
2945.55,110020,109315,0.065,-47.3
2945.68,110040,109336,0.064,-47.6
2945.81,110060,109355,0.064,-48.0
2945.94,110080,109375,0.063,-48.3
2946.07,110100,109396,0.063,-48.6
2946.20,110120,109415,0.063,-48.9
2946.33,110140,109435,0.063,-49.0
2946.46,110160,109455,0.063,-48.9
2946.59,110180,109475,0.062,-48.8
2946.71,110200,109495,0.062,-48.6
2946.84,110220,109515,0.062,-48.3
2946.96,110240,109536,0.062,-48.1
2947.09,110260,109555,0.061,-48.0
2947.21,110280,109575,0.061,-47.8
2947.34,110300,109595,0.061,-47.7
2947.47,110320,109615,0.061,-47.6
2947.60,110340,109635,0.062,-47.6
2947.73,110360,109655,0.062,-47.5
2947.86,110380,109676,0.062,-47.5
2947.99,110400,109696,0.063,-47.5
2948.11,110420,109716,0.063,-47.6
2948.24,110440,109735,0.064,-47.6
2948.37,110460,109754,0.064,-47.6
2948.50,110480,109774,0.064,-47.4
2948.63,110500,109794,0.064,-47.2
2948.76,110520,109814,0.064,-46.9
2948.89,110540,109834,0.064,-46.5
2949.02,110560,109855,0.064,-46.3
2949.15,110580,109876,0.064,-46.2
2949.28,110600,109895,0.064,-46.3
2949.41,110620,109915,0.064,-46.5
2949.54,110640,109935,0.064,-46.8
2949.67,110660,109955,0.064,-47.1
2949.79,110680,109975,0.064,-47.2
2949.92,110700,109995,0.063,-47.3
2950.05,110720,110015,0.063,-47.3
2950.17,110740,110035,0.063,-47.3
2950.29,110760,110055,0.062,-47.3
2950.41,110780,110075,0.062,-47.4
2950.54,110800,110095,0.062,-47.5
2950.66,110820,110115,0.062,-47.7
2950.79,110840,110135,0.061,-48.0
2950.91,110860,110155,0.061,-48.3
2951.03,110880,110175,0.061,-48.7
2951.16,110900,110196,0.061,-48.9
2951.28,110920,110215,0.062,-49.0
2951.40,110940,110235,0.062,-49.0
2951.52,110960,110255,0.062,-48.9
2951.64,110980,110276,0.062,-48.7
2951.77,111000,110295,0.062,-48.5
2951.89,111020,110315,0.062,-48.3
2952.01,111040,110335,0.063,-48.2
2952.13,111060,110354,0.063,-48.1
2952.26,111080,110374,0.063,-48.0
2952.38,111100,110395,0.063,-48.0
2952.51,111120,110415,0.064,-47.8
2952.64,111140,110435,0.064,-47.7
2952.76,111160,110454,0.065,-47.5
2952.89,111180,110475,0.066,-47.5
2953.03,111200,110495,0.068,-47.4
2953.17,111220,110515,0.069,-47.5
2953.31,111240,110535,0.071,-47.5
2953.44,111260,110555,0.073,-47.5
2953.59,111280,110575,0.075,-47.4
2953.74,111300,110595,0.077,-47.1
2953.89,111320,110615,0.079,-46.7
2954.05,111340,110635,0.082,-46.1
2954.21,111360,110655,0.085,-45.4
2954.38,111380,110675,0.088,-44.4
2954.55,111400,110695,0.091,-43.4
2954.73,111420,110715,0.094,-42.5
2954.91,111440,110735,0.097,-41.6
2955.09,111460,110755,0.099,-40.9
2955.28,111480,110775,0.102,-40.5
2955.47,111500,110795,0.105,-40.3
2955.67,111520,110815,0.107,-40.3
2955.87,111540,110835,0.108,-40.3
2956.06,111560,110855,0.108,-40.3
2956.25,111580,110875,0.108,-40.4
2956.43,111600,110895,0.107,-40.6
2956.62,111620,110915,0.105,-41.0
2956.81,111640,110935,0.104,-41.6
2956.99,111660,110955,0.102,-42.4
2957.16,111680,110975,0.101,-43.2
2957.34,111700,110995,0.099,-44.0
2957.51,111720,111015,0.098,-44.5
2957.68,111740,111035,0.097,-44.8
2957.85,111760,111055,0.095,-45.0
2958.01,111780,111076,0.094,-45.1
2958.18,111800,111095,0.093,-45.2
2958.34,111820,111115,0.092,-45.3
2958.50,111840,111135,0.092,-45.3
2958.66,111860,111155,0.091,-45.2
2958.82,111880,111175,0.091,-45.0
2958.98,111900,111195,0.091,-45.0
2959.15,111920,111215,0.091,-45.1
2959.31,111940,111235,0.092,-45.3
2959.47,111960,111255,0.092,-45.6
2959.64,111980,111274,0.093,-45.9
2959.81,112000,111295,0.094,-46.0
2959.98,112020,111315,0.095,-45.9
2960.15,112040,111336,0.096,-45.6
2960.32,112060,111355,0.096,-45.1
2960.50,112080,111375,0.097,-44.5
2960.67,112100,111395,0.098,-44.0
2960.85,112120,111415,0.099,-43.5
2961.02,112140,111435,0.100,-43.2
2961.20,112160,111455,0.102,-42.9
2961.39,112180,111474,0.103,-42.6
2961.58,112200,111494,0.105,-42.2
2961.77,112220,111515,0.106,-41.8
2961.95,112240,111535,0.106,-41.4
2962.14,112260,111555,0.106,-41.1
2962.32,112280,111575,0.107,-41.2
2962.51,112300,111595,0.107,-41.5
2962.69,112320,111615,0.107,-42.0
2962.88,112340,111635,0.107,-42.6
2963.06,112360,111655,0.107,-43.1
2963.25,112380,111675,0.106,-43.4
2963.43,112400,111695,0.106,-43.5
2963.61,112420,111715,0.105,-43.5
2963.79,112440,111734,0.105,-43.5
2963.98,112460,111755,0.105,-43.5
2964.16,112480,111775,0.105,-43.7
2964.35,112500,111795,0.106,-43.9
2964.53,112520,111815,0.106,-44.1
2964.72,112540,111835,0.107,-44.2
2964.90,112560,111855,0.108,-44.2
2965.09,112580,111875,0.109,-43.9
2965.28,112600,111895,0.110,-43.5
2965.48,112620,111915,0.111,-42.9
2965.68,112640,111935,0.112,-42.0
2965.87,112660,111955,0.113,-41.1
2966.07,112680,111975,0.114,-40.2
2966.26,112700,111995,0.115,-39.6
2966.46,112720,112015,0.116,-39.4
2966.67,112740,112035,0.118,-39.7
2966.88,112760,112055,0.119,-40.1
2967.09,112780,112075,0.121,-40.6
2967.30,112800,112095,0.121,-40.9
2967.50,112820,112115,0.121,-40.9
2967.71,112840,112136,0.120,-40.7
2967.90,112860,112155,0.120,-40.4
2968.11,112880,112175,0.120,-40.1
2968.32,112900,112195,0.120,-40.0
2968.53,112920,112215,0.121,-39.9
2968.73,112940,112234,0.121,-40.0
2968.94,112960,112255,0.121,-40.0
2969.15,112980,112275,0.122,-40.1
2969.35,113000,112295,0.122,-40.3
2969.56,113020,112315,0.123,-40.4
2969.77,113040,112335,0.123,-40.6
2969.98,113060,112355,0.124,-40.7
2970.19,113080,112375,0.124,-40.6
2970.40,113100,112395,0.125,-40.4
2970.61,113120,112415,0.125,-40.0
2970.82,113140,112435,0.125,-39.7
2971.03,113160,112455,0.125,-39.4
2971.25,113180,112475,0.126,-39.0
2971.47,113200,112496,0.127,-38.7
2971.67,113220,112515,0.128,-38.5
2971.89,113240,112535,0.129,-38.4
2972.11,113260,112555,0.130,-38.3
2972.33,113280,112575,0.131,-38.3
2972.55,113300,112595,0.131,-38.3
2972.77,113320,112615,0.132,-38.3
2973.00,113340,112635,0.133,-38.3
2973.22,113360,112655,0.133,-38.3
2973.44,113380,112675,0.133,-38.3
2973.66,113400,112695,0.133,-38.3
2973.88,113420,112715,0.132,-38.2
2974.10,113440,112735,0.132,-38.1
2974.32,113460,112755,0.132,-38.1
2974.54,113480,112775,0.132,-38.1
2974.76,113500,112795,0.132,-38.2
2974.98,113520,112815,0.132,-38.2
2975.20,113540,112835,0.132,-38.3
2975.42,113560,112855,0.132,-38.4
2975.64,113580,112875,0.132,-38.5
2975.85,113600,112896,0.131,-38.6
2976.06,113620,112915,0.131,-38.8
2976.28,113640,112935,0.132,-39.1
2976.50,113660,112955,0.132,-39.4
2976.72,113680,112975,0.133,-39.5
2976.94,113700,112995,0.133,-39.5
2977.16,113720,113015,0.133,-39.1
2977.38,113740,113035,0.134,-38.4
2977.60,113760,113055,0.134,-37.8
2977.82,113780,113075,0.135,-37.3
2978.05,113800,113095,0.136,-37.1
2978.27,113820,113115,0.136,-37.2
2978.50,113840,113135,0.137,-37.3
2978.72,113860,113155,0.137,-37.5
2978.95,113880,113175,0.137,-37.7
2979.17,113900,113195,0.137,-37.9
2979.39,113920,113215,0.137,-38.2
2979.62,113940,113235,0.137,-38.3
2979.84,113960,113255,0.137,-38.3
2980.06,113980,113275,0.136,-38.2
2980.28,114000,113295,0.135,-38.1
2980.50,114020,113315,0.134,-37.9
2980.72,114040,113335,0.133,-37.9
2980.93,114060,113355,0.133,-38.1
2981.15,114080,113375,0.132,-38.6
2981.37,114100,113396,0.131,-39.2
2981.57,114120,113415,0.131,-39.8
2981.78,114140,113435,0.130,-40.3
2981.99,114160,113454,0.130,-40.4
2982.21,114180,113475,0.129,-40.3
2982.42,114200,113495,0.129,-40.1
2982.63,114220,113515,0.130,-39.8
2982.84,114240,113535,0.130,-39.6
2983.06,114260,113555,0.131,-39.3
2983.28,114280,113575,0.133,-39.1
2983.50,114300,113595,0.134,-38.8
2983.72,114320,113615,0.134,-38.5
2983.94,114340,113635,0.135,-38.2
2984.16,114360,113655,0.135,-38.1
2984.38,114380,113675,0.136,-38.0
2984.60,114400,113695,0.136,-37.9
2984.82,114420,113715,0.136,-37.9
2985.03,114440,113735,0.137,-38.0
2985.25,114460,113755,0.137,-38.0
2985.48,114480,113775,0.137,-38.0
2985.70,114500,113795,0.137,-37.9
2985.92,114520,113815,0.136,-37.9
2986.14,114540,113835,0.136,-37.9
2986.36,114560,113855,0.136,-38.0
2986.58,114580,113875,0.137,-38.1
2986.80,114600,113895,0.137,-38.1
2987.03,114620,113915,0.137,-37.9
2987.25,114640,113935,0.137,-37.6
2987.47,114660,113955,0.137,-37.4
2987.69,114680,113975,0.137,-37.4
2987.91,114700,113995,0.136,-37.8
2988.13,114720,114015,0.136,-38.3
2988.35,114740,114035,0.136,-38.7
2988.57,114760,114055,0.136,-39.0
2988.79,114780,114075,0.136,-38.9
2989.01,114800,114095,0.136,-38.7
2989.23,114820,114115,0.136,-38.3
2989.44,114840,114136,0.135,-37.9
2989.66,114860,114156,0.135,-37.7
2989.87,114880,114175,0.135,-37.7
2990.09,114900,114195,0.136,-37.8
2990.30,114920,114215,0.137,-38.0
2990.53,114940,114235,0.137,-38.2
2990.75,114960,114255,0.138,-38.4
2990.98,114980,114275,0.138,-38.5
2991.20,115000,114295,0.138,-38.5
2991.42,115020,114315,0.138,-38.3
2991.64,115040,114335,0.137,-38.1
2991.86,115060,114355,0.137,-37.9
2992.08,115080,114375,0.137,-37.8
2992.30,115100,114395,0.137,-37.9
2992.52,115120,114415,0.137,-38.0
2992.74,115140,114435,0.137,-38.1
2992.96,115160,114455,0.137,-38.1
2993.18,115180,114475,0.137,-38.0
2993.40,115200,114495,0.138,-38.0
2993.62,115220,114515,0.138,-38.0
2993.84,115240,114535,0.139,-38.1
2994.06,115260,114555,0.139,-38.2
2994.29,115280,114575,0.139,-38.2
2994.51,115300,114595,0.139,-38.3
2994.73,115320,114615,0.138,-38.3
2994.95,115340,114635,0.138,-38.1
2995.17,115360,114656,0.138,-37.9
2995.38,115380,114675,0.138,-37.6
2995.60,115400,114695,0.138,-37.5
2995.82,115420,114715,0.139,-37.4
2996.04,115440,114735,0.139,-37.5
2996.26,115460,114755,0.140,-37.6
2996.49,115480,114775,0.141,-37.7
2996.71,115500,114795,0.141,-37.7
2996.94,115520,114815,0.141,-37.4
2997.16,115540,114835,0.140,-37.1
2997.38,115560,114855,0.140,-36.9
2997.60,115580,114875,0.139,-36.9
2997.82,115600,114895,0.139,-37.1
2998.04,115620,114915,0.139,-37.5
2998.26,115640,114935,0.139,-37.9
2998.49,115660,114955,0.139,-38.1
2998.71,115680,114975,0.139,-38.1
2998.92,115700,114995,0.138,-38.0
2999.14,115720,115015,0.138,-37.8
2999.36,115740,115035,0.138,-37.5
2999.58,115760,115055,0.138,-37.1
2999.80,115780,115075,0.139,-36.9
3000.03,115800,115095,0.140,-36.8
3000.25,115820,115115,0.140,-36.8
3000.47,115840,115135,0.141,-36.8
3000.69,115860,115155,0.141,-36.8
3000.90,115880,115175,0.142,-36.8
3001.13,115900,115195,0.143,-36.6
3001.36,115920,115215,0.143,-36.4
3001.59,115940,115235,0.144,-36.1
3001.81,115960,115255,0.143,-35.8
3002.03,115980,115275,0.142,-35.6
3002.25,116000,115295,0.141,-35.4
3002.47,116020,115315,0.139,-35.4
3002.69,116040,115335,0.138,-35.7
3002.90,116060,115355,0.136,-36.2
3003.11,116080,115375,0.134,-36.7
3003.32,116100,115395,0.132,-37.3
3003.53,116120,115415,0.129,-37.9
3003.73,116140,115435,0.127,-38.5
3003.92,116160,115456,0.124,-39.0
3004.11,116180,115475,0.122,-39.6
3004.30,116200,115494,0.121,-40.0
3004.50,116220,115515,0.120,-40.4
3004.70,116240,115535,0.119,-40.5
3004.88,116260,115555,0.118,-40.4
3005.07,116280,115575,0.117,-40.1
3005.26,116300,115595,0.116,-39.7
3005.44,116320,115615,0.116,-39.3
3005.63,116340,115635,0.116,-39.1
3005.82,116360,115655,0.116,-39.2
3006.00,116380,115675,0.116,-39.4
3006.19,116400,115695,0.116,-39.7
3006.38,116420,115715,0.116,-39.9
3006.57,116440,115735,0.116,-40.0
3006.76,116460,115756,0.116,-40.0
3006.94,116480,115775,0.115,-40.1
3007.13,116500,115795,0.115,-40.1
3007.31,116520,115816,0.115,-40.1
3007.49,116540,115835,0.115,-40.0
3007.68,116560,115855,0.115,-39.8
3007.87,116580,115875,0.116,-39.6
3008.06,116600,115895,0.116,-39.5
3008.25,116620,115916,0.116,-39.5
3008.44,116640,115936,0.116,-39.6
3008.62,116660,115955,0.116,-39.9
3008.80,116680,115975,0.115,-40.1
3008.99,116700,115995,0.115,-40.3
3009.17,116720,116015,0.115,-40.3
3009.35,116740,116035,0.114,-40.2
3009.54,116760,116055,0.115,-40.2
3009.73,116780,116075,0.115,-40.1
3009.92,116800,116095,0.115,-40.1
3010.11,116820,116115,0.116,-40.1
3010.29,116840,116135,0.116,-40.1
3010.48,116860,116155,0.117,-40.0
3010.67,116880,116175,0.117,-39.8
3010.85,116900,116195,0.118,-39.5
3011.04,116920,116214,0.118,-39.2
3011.23,116940,116235,0.118,-38.9
3011.43,116960,116255,0.119,-38.7
3011.62,116980,116275,0.119,-38.7
3011.81,117000,116295,0.119,-38.8
3012.00,117020,116315,0.119,-39.1
3012.19,117040,116335,0.119,-39.3
3012.39,117060,116355,0.119,-39.4
3012.58,117080,116375,0.119,-39.4
3012.77,117100,116396,0.119,-39.4
3012.96,117120,116415,0.120,-39.4
3013.15,117140,116435,0.120,-39.3
3013.35,117160,116455,0.120,-39.2
3013.55,117180,116475,0.120,-39.0
3013.74,117200,116495,0.120,-38.7
3013.93,117220,116516,0.120,-38.4
3014.12,117240,116536,0.120,-38.2
3014.31,117260,116555,0.121,-38.2
3014.51,117280,116575,0.121,-38.5
3014.70,117300,116595,0.121,-38.9
3014.89,117320,116615,0.122,-39.3
3015.09,117340,116635,0.122,-39.4
3015.28,117360,116655,0.122,-39.3
3015.48,117380,116676,0.122,-38.9
3015.67,117400,116695,0.121,-38.5
3015.86,117420,116715,0.121,-38.2
3016.05,117440,116735,0.121,-38.2
3016.25,117460,116755,0.121,-38.4
3016.44,117480,116775,0.121,-38.7
3016.64,117500,116796,0.121,-39.1
3016.83,117520,116815,0.121,-39.5
3017.02,117540,116834,0.121,-39.7
3017.21,117560,116855,0.120,-39.7
3017.41,117580,116875,0.120,-39.7
3017.60,117600,116895,0.120,-39.5
3017.79,117620,116915,0.120,-39.3
3017.98,117640,116935,0.121,-39.0
3018.17,117660,116955,0.121,-38.8
3018.37,117680,116975,0.122,-38.6
3018.57,117700,116995,0.122,-38.4
3018.76,117720,117015,0.122,-38.3
3018.95,117740,117035,0.123,-38.3
3019.15,117760,117055,0.123,-38.3
3019.35,117780,117075,0.124,-38.3
3019.55,117800,117095,0.124,-38.2
3019.75,117820,117116,0.125,-38.1
3019.95,117840,117136,0.125,-38.0
3020.14,117860,117155,0.124,-37.9
3020.33,117880,117175,0.124,-37.9
3020.53,117900,117195,0.124,-38.0
3020.73,117920,117215,0.124,-38.1
3020.93,117940,117235,0.124,-38.2
3021.13,117960,117255,0.124,-38.3
3021.32,117980,117275,0.124,-38.5
3021.51,118000,117295,0.123,-38.7
3021.71,118020,117315,0.123,-38.9
3021.90,118040,117335,0.123,-39.1
3022.10,118060,117356,0.123,-39.1
3022.29,118080,117375,0.123,-39.1
3022.49,118100,117395,0.124,-39.0
3022.69,118120,117415,0.125,-38.8
3022.89,118140,117435,0.126,-38.6
3023.09,118160,117455,0.127,-38.2
3023.30,118180,117476,0.127,-37.7
3023.49,118200,117495,0.128,-37.2
3023.69,118220,117515,0.128,-36.8
3023.90,118240,117535,0.129,-36.7
3024.11,118260,117555,0.129,-36.8
3024.31,118280,117575,0.130,-37.1
3024.52,118300,117595,0.130,-37.5
3024.72,118320,117615,0.130,-37.9
3024.93,118340,117636,0.130,-38.1
3025.12,118360,117655,0.130,-38.1
3025.33,118380,117675,0.130,-38.1
3025.54,118400,117695,0.131,-38.0
3025.75,118420,117715,0.132,-37.9
3025.96,118440,117735,0.133,-37.6
3026.17,118460,117755,0.133,-37.2
3026.38,118480,117775,0.133,-36.8
3026.58,118500,117795,0.133,-36.5
3026.79,118520,117815,0.133,-36.4
3027.00,118540,117835,0.133,-36.4
3027.21,118560,117855,0.134,-36.6
3027.42,118580,117875,0.133,-36.9
3027.62,118600,117895,0.133,-37.1
3027.83,118620,117915,0.133,-37.4
3028.04,118640,117935,0.132,-37.6
3028.25,118660,117955,0.132,-37.8
3028.45,118680,117975,0.131,-37.9
3028.65,118700,117995,0.131,-37.9
3028.85,118720,118015,0.130,-37.9
3029.05,118740,118035,0.130,-38.0
3029.25,118760,118055,0.130,-38.1
3029.46,118780,118075,0.130,-38.2
3029.66,118800,118095,0.130,-38.3
3029.87,118820,118116,0.130,-38.4
3030.06,118840,118135,0.130,-38.4
3030.26,118860,118155,0.130,-38.3
3030.47,118880,118175,0.130,-38.2
3030.67,118900,118195,0.130,-38.0
3030.87,118920,118215,0.131,-37.7
3031.08,118940,118235,0.131,-37.5
3031.29,118960,118255,0.132,-37.2
3031.49,118980,118275,0.133,-37.0
3031.69,119000,118295,0.134,-36.6
3031.91,119020,118315,0.135,-36.2
3032.12,119040,118335,0.136,-35.8
3032.33,119060,118355,0.136,-35.3
3032.54,119080,118375,0.137,-35.0
3032.75,119100,118395,0.138,-34.8
3032.97,119120,118415,0.138,-34.8
3033.18,119140,118435,0.139,-34.8
3033.40,119160,118455,0.139,-34.9
3033.62,119180,118476,0.139,-35.0
3033.82,119200,118495,0.139,-35.1
3034.03,119220,118515,0.139,-35.2
3034.24,119240,118534,0.138,-35.3
3034.46,119260,118555,0.138,-35.2
3034.67,119280,118575,0.137,-35.0
3034.88,119300,118595,0.137,-34.8
3035.09,119320,118615,0.137,-34.7
3035.30,119340,118635,0.138,-34.6
3035.51,119360,118655,0.138,-34.7
3035.73,119380,118675,0.139,-34.9
3035.94,119400,118695,0.140,-35.0
3036.16,119420,118715,0.140,-35.0
3036.38,119440,118736,0.141,-34.9
3036.58,119460,118755,0.141,-34.6
3036.80,119480,118775,0.141,-34.2
3037.01,119500,118795,0.142,-33.9
3037.23,119520,118815,0.142,-33.7
3037.45,119540,118835,0.143,-33.6
3037.67,119560,118855,0.144,-33.7
3037.89,119580,118875,0.144,-33.8
3038.11,119600,118895,0.145,-33.9
3038.33,119620,118915,0.146,-34.0
3038.56,119640,118935,0.146,-34.1
3038.78,119660,118955,0.147,-34.1
3039.01,119680,118975,0.148,-34.0
3039.23,119700,118995,0.148,-33.9
3039.46,119720,119015,0.148,-33.7
3039.68,119740,119035,0.149,-33.6
3039.91,119760,119055,0.149,-33.6
3040.14,119780,119075,0.150,-33.6
3040.37,119800,119095,0.151,-33.7
3040.60,119820,119115,0.153,-33.7
3040.83,119840,119135,0.154,-33.6
3041.07,119860,119155,0.155,-33.3
3041.30,119880,119175,0.156,-33.0
3041.54,119900,119195,0.158,-32.7
3041.78,119920,119215,0.160,-32.6
3042.03,119940,119235,0.161,-32.6
3042.27,119960,119255,0.162,-32.5
3042.52,119980,119275,0.163,-32.6
3042.76,120000,119294,0.164,-32.6
3043.01,120020,119314,0.165,-32.6
3043.26,120040,119334,0.165,-32.6
3043.51,120060,119355,0.166,-32.7
3043.76,120080,119375,0.167,-32.7
3044.01,120100,119395,0.168,-32.7
3044.26,120120,119415,0.168,-32.7
3044.51,120140,119435,0.169,-32.7
3044.77,120160,119455,0.169,-32.7
3045.02,120180,119475,0.170,-32.7
3045.28,120200,119495,0.171,-32.6
3045.54,120220,119515,0.172,-32.4
3045.80,120240,119535,0.173,-32.3
3046.05,120260,119555,0.173,-32.1
3046.31,120280,119575,0.174,-32.1
3046.58,120300,119595,0.175,-32.1
3046.85,120320,119615,0.176,-32.1
3047.11,120340,119635,0.177,-32.2
3047.37,120360,119655,0.178,-32.2
3047.63,120380,119675,0.178,-32.2
3047.89,120400,119694,0.178,-32.1
3048.16,120420,119715,0.177,-32.0
3048.42,120440,119735,0.177,-32.0
3048.68,120460,119755,0.178,-31.9
3048.95,120480,119775,0.179,-31.9
3049.23,120500,119795,0.180,-31.8
3049.49,120520,119815,0.180,-31.7
3049.75,120540,119835,0.180,-31.5
3050.01,120560,119855,0.180,-31.4
3050.28,120580,119875,0.181,-31.3
3050.54,120600,119895,0.182,-31.2
3050.82,120620,119915,0.183,-31.1
3051.09,120640,119935,0.184,-31.1
3051.37,120660,119955,0.184,-31.1
3051.63,120680,119975,0.184,-31.1
3051.90,120700,119995,0.184,-31.2
3052.17,120720,120015,0.183,-31.2
3052.44,120740,120035,0.183,-31.1
3052.70,120760,120055,0.183,-31.0
3052.98,120780,120075,0.184,-30.9
3053.25,120800,120095,0.184,-30.8
3053.53,120820,120115,0.185,-30.8
3053.79,120840,120135,0.185,-30.7
3054.06,120860,120154,0.185,-30.7
3054.34,120880,120175,0.186,-30.6
3054.61,120900,120196,0.186,-30.5
3054.88,120920,120215,0.186,-30.5
3055.15,120940,120235,0.187,-30.4
3055.43,120960,120255,0.188,-30.3
3055.71,120980,120276,0.188,-30.2
3055.98,121000,120295,0.189,-30.1
3056.25,121020,120315,0.189,-30.0
3056.53,121040,120335,0.189,-29.9
3056.81,121060,120356,0.190,-29.8
3057.08,121080,120375,0.191,-29.6
3057.36,121100,120394,0.192,-29.5
3057.65,121120,120415,0.192,-29.4
3057.92,121140,120435,0.193,-29.3
3058.20,121160,120455,0.194,-29.2
3058.49,121180,120475,0.195,-29.2
3058.77,121200,120495,0.195,-29.2
3059.05,121220,120515,0.195,-29.1
3059.33,121240,120535,0.195,-29.0
3059.62,121260,120555,0.195,-28.9
3059.90,121280,120575,0.196,-28.7
3060.18,121300,120595,0.196,-28.6
3060.47,121320,120615,0.196,-28.6
3060.75,121340,120635,0.197,-28.5
3061.04,121360,120655,0.198,-28.5
