entity_id,entity_name,site_id,site_name,latitude,longitude,distance_NGRIP,number,mean_off18O,std_off18O,mean_off18O_20,std_off18O_20,number20,mean_off18O_40,std_off18O_40,number40,mean_off18O_60,std_off18O_60,number60,mean_off18O_80,std_off18O_80,number80,mean_off13C,std_off13C,mean_var18_stad,mean_var18_interstad,abruptness50,abruptness100,continent,new_region
26,PAR24,3,Paraiso cave,-4.0667,-55.45,8846.401698326448,27939,-0.496433333333333,-0.496433333333333,-0.6597166666666665,0.230917504509487,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,-0.0735000000000005,0.1595704302877664,1.0,1.0,0.0,0.0,3.0,4.0
28,Vil-stm9,4,Villars cave,45.43,0.78,3880.1846934803616,32988,0.2861132487,0.2861132487,,,4,0.4054369571555441,0.1253400437144697,7,0.3308695002341664,0.1669515477652585,3,0.0,0.0,0,,,1.0,1.0,0.0,0.0,1.0,1.0
28,Vil-stm9,4,Villars cave,45.43,0.78,3880.1846934803616,34396,0.5758692068300002,0.5758692068300002,,,4,0.4054369571555441,0.1253400437144697,7,0.3308695002341664,0.1669515477652585,3,0.0,0.0,0,,,1.0,1.0,0.0,0.0,1.0,1.0
28,Vil-stm9,4,Villars cave,45.43,0.78,3880.1846934803616,35023,,,,,4,0.4054369571555441,0.1253400437144697,7,0.3308695002341664,0.1669515477652585,3,0.0,0.0,0,,,1.0,1.0,0.0,0.0,1.0,1.0
28,Vil-stm9,4,Villars cave,45.43,0.78,3880.1846934803616,39437,0.089976579085,0.089976579085,,,4,0.4054369571555441,0.1253400437144697,7,0.3308695002341664,0.1669515477652585,3,0.0,0.0,0,,,1.0,1.0,0.0,0.0,1.0,1.0
28,Vil-stm9,4,Villars cave,45.43,0.78,3880.1846934803616,40537,0.2499418339271422,0.2499418339271422,,,4,0.4054369571555441,0.1253400437144697,7,0.3308695002341664,0.1669515477652585,3,0.0,0.0,0,,,1.0,1.0,0.0,0.0,1.0,1.0
28,Vil-stm9,4,Villars cave,45.43,0.78,3880.1846934803616,43489,0.3587022502599994,0.3587022502599994,,,4,0.4054369571555441,0.1253400437144697,7,0.3308695002341664,0.1669515477652585,3,0.0,0.0,0,,,1.0,1.0,0.0,0.0,1.0,1.0
28,Vil-stm9,4,Villars cave,45.43,0.78,3880.1846934803616,47855,0.3279544022616663,0.3279544022616663,,,4,0.4054369571555441,0.1253400437144697,7,0.3308695002341664,0.1669515477652585,3,0.0,0.0,0,,,1.0,1.0,0.0,0.0,1.0,1.0
28,Vil-stm9,4,Villars cave,45.43,0.78,3880.1846934803616,49920,0.6367528129700002,0.6367528129700002,,,4,0.4054369571555441,0.1253400437144697,7,0.3308695002341664,0.1669515477652585,3,0.0,0.0,0,,,1.0,1.0,0.0,0.0,1.0,1.0
28,Vil-stm9,4,Villars cave,45.43,0.78,3880.1846934803616,56467,0.4212655622450003,0.4212655622450003,,,4,0.4054369571555441,0.1253400437144697,7,0.3308695002341664,0.1669515477652585,3,0.0,0.0,0,,,1.0,1.0,0.0,0.0,1.0,1.0
28,Vil-stm9,4,Villars cave,45.43,0.78,3880.1846934803616,57397,0.3600506584300005,0.3600506584300005,,,4,0.4054369571555441,0.1253400437144697,7,0.3308695002341664,0.1669515477652585,3,0.0,0.0,0,,,1.0,1.0,0.0,0.0,1.0,1.0
28,Vil-stm9,4,Villars cave,45.43,0.78,3880.1846934803616,59926,0.4833911799949999,0.4833911799949999,,,4,0.4054369571555441,0.1253400437144697,7,0.3308695002341664,0.1669515477652585,3,0.0,0.0,0,,,1.0,1.0,0.0,0.0,1.0,1.0
28,Vil-stm9,4,Villars cave,45.43,0.78,3880.1846934803616,60771,0.498042194545,0.498042194545,,,4,0.4054369571555441,0.1253400437144697,7,0.3308695002341664,0.1669515477652585,3,0.0,0.0,0,,,1.0,1.0,0.0,0.0,1.0,1.0
28,Vil-stm9,4,Villars cave,45.43,0.78,3880.1846934803616,70833,0.3304263248299994,0.3304263248299994,,,4,0.4054369571555441,0.1253400437144697,7,0.3308695002341664,0.1669515477652585,3,0.0,0.0,0,,,1.0,1.0,0.0,0.0,1.0,1.0
28,Vil-stm9,4,Villars cave,45.43,0.78,3880.1846934803616,79044,0.1641399813274997,0.1641399813274997,,,4,0.4054369571555441,0.1253400437144697,7,0.3308695002341664,0.1669515477652585,3,0.0,0.0,0,,,1.0,1.0,0.0,0.0,1.0,1.0
39,JFYK7,5,Yangkou cave,29.0333,107.1833,8230.787988674865,37871,1.3958999999999984,1.3958999999999984,1.3958999999999984,,1,0.8459850649350658,0.38788240144381,9,0.3001833333333333,0.2162299720976114,3,0.0,0.0,0,0.6842682456432458,0.9528393275943082,1.0,1.0,0.0,0.0,5.0,5.0
39,JFYK7,5,Yangkou cave,29.0333,107.1833,8230.787988674865,40399,0.8968571428571437,0.8968571428571437,1.3958999999999984,,1,0.8459850649350658,0.38788240144381,9,0.3001833333333333,0.2162299720976114,3,0.0,0.0,0,0.6842682456432458,0.9528393275943082,1.0,1.0,0.0,0.0,5.0,5.0
39,JFYK7,5,Yangkou cave,29.0333,107.1833,8230.787988674865,41508,0.6260000000000012,0.6260000000000012,1.3958999999999984,,1,0.8459850649350658,0.38788240144381,9,0.3001833333333333,0.2162299720976114,3,0.0,0.0,0,0.6842682456432458,0.9528393275943082,1.0,1.0,0.0,0.0,5.0,5.0
39,JFYK7,5,Yangkou cave,29.0333,107.1833,8230.787988674865,43272,1.2268888888888902,1.2268888888888902,1.3958999999999984,,1,0.8459850649350658,0.38788240144381,9,0.3001833333333333,0.2162299720976114,3,0.0,0.0,0,0.6842682456432458,0.9528393275943082,1.0,1.0,0.0,0.0,5.0,5.0
39,JFYK7,5,Yangkou cave,29.0333,107.1833,8230.787988674865,47063,0.8747833333333368,0.8747833333333368,1.3958999999999984,,1,0.8459850649350658,0.38788240144381,9,0.3001833333333333,0.2162299720976114,3,0.0,0.0,0,0.6842682456432458,0.9528393275943082,1.0,1.0,0.0,0.0,5.0,5.0
39,JFYK7,5,Yangkou cave,29.0333,107.1833,8230.787988674865,49935,0.775199999999999,0.775199999999999,1.3958999999999984,,1,0.8459850649350658,0.38788240144381,9,0.3001833333333333,0.2162299720976114,3,0.0,0.0,0,0.6842682456432458,0.9528393275943082,1.0,1.0,0.0,0.0,5.0,5.0
39,JFYK7,5,Yangkou cave,29.0333,107.1833,8230.787988674865,54481,1.0377999999999998,1.0377999999999998,1.3958999999999984,,1,0.8459850649350658,0.38788240144381,9,0.3001833333333333,0.2162299720976114,3,0.0,0.0,0,0.6842682456432458,0.9528393275943082,1.0,1.0,0.0,0.0,5.0,5.0
39,JFYK7,5,Yangkou cave,29.0333,107.1833,8230.787988674865,55779,0.1904285714285727,0.1904285714285727,1.3958999999999984,,1,0.8459850649350658,0.38788240144381,9,0.3001833333333333,0.2162299720976114,3,0.0,0.0,0,0.6842682456432458,0.9528393275943082,1.0,1.0,0.0,0.0,5.0,5.0
39,JFYK7,5,Yangkou cave,29.0333,107.1833,8230.787988674865,58065,0.4969870129870148,0.4969870129870148,1.3958999999999984,,1,0.8459850649350658,0.38788240144381,9,0.3001833333333333,0.2162299720976114,3,0.0,0.0,0,0.6842682456432458,0.9528393275943082,1.0,1.0,0.0,0.0,5.0,5.0
39,JFYK7,5,Yangkou cave,29.0333,107.1833,8230.787988674865,59355,1.4889206349206336,1.4889206349206336,1.3958999999999984,,1,0.8459850649350658,0.38788240144381,9,0.3001833333333333,0.2162299720976114,3,0.0,0.0,0,0.6842682456432458,0.9528393275943082,1.0,1.0,0.0,0.0,5.0,5.0
39,JFYK7,5,Yangkou cave,29.0333,107.1833,8230.787988674865,61890,0.157799999999999,0.157799999999999,1.3958999999999984,,1,0.8459850649350658,0.38788240144381,9,0.3001833333333333,0.2162299720976114,3,0.0,0.0,0,0.6842682456432458,0.9528393275943082,1.0,1.0,0.0,0.0,5.0,5.0
39,JFYK7,5,Yangkou cave,29.0333,107.1833,8230.787988674865,73948,0.5490000000000013,0.5490000000000013,1.3958999999999984,,1,0.8459850649350658,0.38788240144381,9,0.3001833333333333,0.2162299720976114,3,0.0,0.0,0,0.6842682456432458,0.9528393275943082,1.0,1.0,0.0,0.0,5.0,5.0
39,JFYK7,5,Yangkou cave,29.0333,107.1833,8230.787988674865,74319,0.1937499999999996,0.1937499999999996,1.3958999999999984,,1,0.8459850649350658,0.38788240144381,9,0.3001833333333333,0.2162299720976114,3,0.0,0.0,0,0.6842682456432458,0.9528393275943082,1.0,1.0,0.0,0.0,5.0,5.0
40,MSD,6,Hulu cave,32.5,119.17,7975.385927630217,24043,0.5400000000000009,0.5400000000000009,0.9200000000000004,0.3043024810940583,5,0.96,0.1473091986265622,3,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0
40,MSD,6,Hulu cave,32.5,119.17,7975.385927630217,27975,0.6800000000000006,0.6800000000000006,0.9200000000000004,0.3043024810940583,5,0.96,0.1473091986265622,3,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0
40,MSD,6,Hulu cave,32.5,119.17,7975.385927630217,32875,1.2799999999999994,1.2799999999999994,0.9200000000000004,0.3043024810940583,5,0.96,0.1473091986265622,3,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0
40,MSD,6,Hulu cave,32.5,119.17,7975.385927630217,35390,1.1000000000000003,1.1000000000000003,0.9200000000000004,0.3043024810940583,5,0.96,0.1473091986265622,3,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0
40,MSD,6,Hulu cave,32.5,119.17,7975.385927630217,37396,1.0,1.0,0.9200000000000004,0.3043024810940583,5,0.96,0.1473091986265622,3,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0
40,MSD,6,Hulu cave,32.5,119.17,7975.385927630217,41975,0.8700000000000001,0.8700000000000001,0.9200000000000004,0.3043024810940583,5,0.96,0.1473091986265622,3,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0
40,MSD,6,Hulu cave,32.5,119.17,7975.385927630217,43962,0.8799999999999999,0.8799999999999999,0.9200000000000004,0.3043024810940583,5,0.96,0.1473091986265622,3,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0
40,MSD,6,Hulu cave,32.5,119.17,7975.385927630217,47667,1.13,1.13,0.9200000000000004,0.3043024810940583,5,0.96,0.1473091986265622,3,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0
41,MSL,6,Hulu cave,32.5,119.17,7975.385927630217,38125,1.3200000000000005,1.3200000000000005,1.3200000000000005,,1,0.7932407407407408,0.3221850433531853,9,0.9233333333333328,0.7683893688893811,2,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0
41,MSL,6,Hulu cave,32.5,119.17,7975.385927630217,40074,0.3100000000000005,0.3100000000000005,1.3200000000000005,,1,0.7932407407407408,0.3221850433531853,9,0.9233333333333328,0.7683893688893811,2,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0
41,MSL,6,Hulu cave,32.5,119.17,7975.385927630217,41706,0.8499999999999996,0.8499999999999996,1.3200000000000005,,1,0.7932407407407408,0.3221850433531853,9,0.9233333333333328,0.7683893688893811,2,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0
41,MSL,6,Hulu cave,32.5,119.17,7975.385927630217,43693,1.0999999999999996,1.0999999999999996,1.3200000000000005,,1,0.7932407407407408,0.3221850433531853,9,0.9233333333333328,0.7683893688893811,2,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0
41,MSL,6,Hulu cave,32.5,119.17,7975.385927630217,47621,1.2800000000000011,1.2800000000000011,1.3200000000000005,,1,0.7932407407407408,0.3221850433531853,9,0.9233333333333328,0.7683893688893811,2,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0
41,MSL,6,Hulu cave,32.5,119.17,7975.385927630217,49699,0.870000000000001,0.870000000000001,1.3200000000000005,,1,0.7932407407407408,0.3221850433531853,9,0.9233333333333328,0.7683893688893811,2,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0
41,MSL,6,Hulu cave,32.5,119.17,7975.385927630217,53370,0.4800000000000004,0.4800000000000004,1.3200000000000005,,1,0.7932407407407408,0.3221850433531853,9,0.9233333333333328,0.7683893688893811,2,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0
41,MSL,6,Hulu cave,32.5,119.17,7975.385927630217,55588,0.7349999999999985,0.7349999999999985,1.3200000000000005,,1,0.7932407407407408,0.3221850433531853,9,0.9233333333333328,0.7683893688893811,2,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0
41,MSL,6,Hulu cave,32.5,119.17,7975.385927630217,58646,0.480833333333333,0.480833333333333,1.3200000000000005,,1,0.7932407407407408,0.3221850433531853,9,0.9233333333333328,0.7683893688893811,2,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0
41,MSL,6,Hulu cave,32.5,119.17,7975.385927630217,59687,1.0333333333333332,1.0333333333333332,1.3200000000000005,,1,0.7932407407407408,0.3221850433531853,9,0.9233333333333328,0.7683893688893811,2,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0
41,MSL,6,Hulu cave,32.5,119.17,7975.385927630217,65044,0.3799999999999999,0.3799999999999999,1.3200000000000005,,1,0.7932407407407408,0.3221850433531853,9,0.9233333333333328,0.7683893688893811,2,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0
41,MSL,6,Hulu cave,32.5,119.17,7975.385927630217,72059,1.466666666666666,1.466666666666666,1.3200000000000005,,1,0.7932407407407408,0.3221850433531853,9,0.9233333333333328,0.7683893688893811,2,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0
53,TON-1,9,Tonnel’naya cave,38.4,67.23,6427.414431301358,37588,,,,,1,,,4,0.0,0.0,0,,,3,,,1.0,1.0,0.0,0.0,5.0,5.0
53,TON-1,9,Tonnel’naya cave,38.4,67.23,6427.414431301358,46189,,,,,1,,,4,0.0,0.0,0,,,3,,,1.0,1.0,0.0,0.0,5.0,5.0
53,TON-1,9,Tonnel’naya cave,38.4,67.23,6427.414431301358,53625,0.3822222222222224,0.3822222222222224,,,1,,,4,0.0,0.0,0,,,3,,,1.0,1.0,0.0,0.0,5.0,5.0
53,TON-1,9,Tonnel’naya cave,38.4,67.23,6427.414431301358,57604,0.3574999999999999,0.3574999999999999,,,1,,,4,0.0,0.0,0,,,3,,,1.0,1.0,0.0,0.0,5.0,5.0
53,TON-1,9,Tonnel’naya cave,38.4,67.23,6427.414431301358,58955,,,,,1,,,4,0.0,0.0,0,,,3,,,1.0,1.0,0.0,0.0,5.0,5.0
53,TON-1,9,Tonnel’naya cave,38.4,67.23,6427.414431301358,103410,2.1450000000000005,2.1450000000000005,,,1,,,4,0.0,0.0,0,,,3,,,1.0,1.0,0.0,0.0,5.0,5.0
53,TON-1,9,Tonnel’naya cave,38.4,67.23,6427.414431301358,107469,,,,,1,,,4,0.0,0.0,0,,,3,,,1.0,1.0,0.0,0.0,5.0,5.0
53,TON-1,9,Tonnel’naya cave,38.4,67.23,6427.414431301358,114616,0.301111111111112,0.301111111111112,,,1,,,4,0.0,0.0,0,,,3,,,1.0,1.0,0.0,0.0,5.0,5.0
54,TON-2,9,Tonnel’naya cave,38.4,67.23,6427.414431301358,37502,0.7130501786967605,0.7130501786967605,0.7130501786967605,,1,,,3,,,2,1.4293132834182567,0.4273170995737151,4,,,1.0,1.0,0.0,0.0,5.0,5.0
54,TON-2,9,Tonnel’naya cave,38.4,67.23,6427.414431301358,45884,0.1027148471661663,0.1027148471661663,0.7130501786967605,,1,,,3,,,2,1.4293132834182567,0.4273170995737151,4,,,1.0,1.0,0.0,0.0,5.0,5.0
54,TON-2,9,Tonnel’naya cave,38.4,67.23,6427.414431301358,54005,,,0.7130501786967605,,1,,,3,,,2,1.4293132834182567,0.4273170995737151,4,,,1.0,1.0,0.0,0.0,5.0,5.0
54,TON-2,9,Tonnel’naya cave,38.4,67.23,6427.414431301358,58121,,,0.7130501786967605,,1,,,3,,,2,1.4293132834182567,0.4273170995737151,4,,,1.0,1.0,0.0,0.0,5.0,5.0
54,TON-2,9,Tonnel’naya cave,38.4,67.23,6427.414431301358,71597,,,0.7130501786967605,,1,,,3,,,2,1.4293132834182567,0.4273170995737151,4,,,1.0,1.0,0.0,0.0,5.0,5.0
54,TON-2,9,Tonnel’naya cave,38.4,67.23,6427.414431301358,75555,,,0.7130501786967605,,1,,,3,,,2,1.4293132834182567,0.4273170995737151,4,,,1.0,1.0,0.0,0.0,5.0,5.0
54,TON-2,9,Tonnel’naya cave,38.4,67.23,6427.414431301358,83456,1.269014065823436,1.269014065823436,0.7130501786967605,,1,,,3,,,2,1.4293132834182567,0.4273170995737151,4,,,1.0,1.0,0.0,0.0,5.0,5.0
54,TON-2,9,Tonnel’naya cave,38.4,67.23,6427.414431301358,92033,0.9591884562129231,0.9591884562129231,0.7130501786967605,,1,,,3,,,2,1.4293132834182567,0.4273170995737151,4,,,1.0,1.0,0.0,0.0,5.0,5.0
54,TON-2,9,Tonnel’naya cave,38.4,67.23,6427.414431301358,104111,1.9707655324766664,1.9707655324766664,0.7130501786967605,,1,,,3,,,2,1.4293132834182567,0.4273170995737151,4,,,1.0,1.0,0.0,0.0,5.0,5.0
54,TON-2,9,Tonnel’naya cave,38.4,67.23,6427.414431301358,108800,1.5182850791600009,1.5182850791600009,0.7130501786967605,,1,,,3,,,2,1.4293132834182567,0.4273170995737151,4,,,1.0,1.0,0.0,0.0,5.0,5.0
57,JAR13,10,Jaraguá cave,-21.083,-56.583,10742.473837678435,23769,-0.9463141034482748,-0.9463141034482748,-0.7846112622504537,0.2286823510962216,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,4.0
57,JAR13,10,Jaraguá cave,-21.083,-56.583,10742.473837678435,27649,-0.6229084210526326,-0.6229084210526326,-0.7846112622504537,0.2286823510962216,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,4.0
62,MWS-1,12,Mawmluh cave,25.2622,91.8817,8395.828906752715,23521,0.8999999999999999,0.8999999999999999,0.8712499999999997,0.6473841595219949,4,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0
62,MWS-1,12,Mawmluh cave,25.2622,91.8817,8395.828906752715,27435,0.8699999999999997,0.8699999999999997,0.8712499999999997,0.6473841595219949,4,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0
62,MWS-1,12,Mawmluh cave,25.2622,91.8817,8395.828906752715,28284,0.0649999999999999,0.0649999999999999,0.8712499999999997,0.6473841595219949,4,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0
62,MWS-1,12,Mawmluh cave,25.2622,91.8817,8395.828906752715,33272,1.6499999999999997,1.6499999999999997,0.8712499999999997,0.6473841595219949,4,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0
66,BGC-14,13,Ball Gown cave,-17.03,125.0,13513.083495429635,23976,-2.04,-2.04,-2.04,,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,,1.0,1.0,0.0,0.0,6.0,6.0
70,BA-1b,15,Baschg cave,47.2501,9.6667,3914.299937995436,75862,-2.22703022346278,-2.22703022346278,0.0,0.0,0,0.0,0.0,0,-2.22703022346278,,1,0.0,0.0,0,0.0,,1.0,1.0,0.0,0.0,1.0,1.0
71,BA-1,15,Baschg cave,47.2501,9.6667,3914.299937995436,85044,-2.0993612990556283,-2.0993612990556283,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,-2.0993612990556283,,1,0.0,,1.0,1.0,0.0,0.0,1.0,1.0
81,Kanaan_MIS5,19,Kanaan cave,33.9069,35.6069,6036.450122623849,84970,0.3855800000000005,0.3855800000000005,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.6677394280000004,0.4479606473975541,5,-0.2396245653333334,0.5034092394183468,1.0,1.0,0.0,0.0,4.0,1.0
81,Kanaan_MIS5,19,Kanaan cave,33.9069,35.6069,6036.450122623849,92664,0.7847000000000008,0.7847000000000008,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.6677394280000004,0.4479606473975541,5,-0.2396245653333334,0.5034092394183468,1.0,1.0,0.0,0.0,4.0,1.0
81,Kanaan_MIS5,19,Kanaan cave,33.9069,35.6069,6036.450122623849,101950,0.79709714,0.79709714,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.6677394280000004,0.4479606473975541,5,-0.2396245653333334,0.5034092394183468,1.0,1.0,0.0,0.0,4.0,1.0
81,Kanaan_MIS5,19,Kanaan cave,33.9069,35.6069,6036.450122623849,110719,0.0974400000000006,0.0974400000000006,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.6677394280000004,0.4479606473975541,5,-0.2396245653333334,0.5034092394183468,1.0,1.0,0.0,0.0,4.0,1.0
81,Kanaan_MIS5,19,Kanaan cave,33.9069,35.6069,6036.450122623849,118226,1.27388,1.27388,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.6677394280000004,0.4479606473975541,5,-0.2396245653333334,0.5034092394183468,1.0,1.0,0.0,0.0,4.0,1.0
83,SC02,20,Secret cave,4.0848,114.8503,11080.062052415791,37738,0.1966666666666672,0.1966666666666672,0.1966666666666672,,1,0.3840000000000003,0.2164152387322937,5,0.5516666666666667,0.1037223858833436,3,0.3633333333333315,,1,0.0,0.0,1.0,1.0,0.0,0.0,6.0,5.0
83,SC02,20,Secret cave,4.0848,114.8503,11080.062052415791,40553,0.2166666666666667,0.2166666666666667,0.1966666666666672,,1,0.3840000000000003,0.2164152387322937,5,0.5516666666666667,0.1037223858833436,3,0.3633333333333315,,1,0.0,0.0,1.0,1.0,0.0,0.0,6.0,5.0
83,SC02,20,Secret cave,4.0848,114.8503,11080.062052415791,42608,0.209999999999999,0.209999999999999,0.1966666666666672,,1,0.3840000000000003,0.2164152387322937,5,0.5516666666666667,0.1037223858833436,3,0.3633333333333315,,1,0.0,0.0,1.0,1.0,0.0,0.0,6.0,5.0
83,SC02,20,Secret cave,4.0848,114.8503,11080.062052415791,45543,0.3133333333333343,0.3133333333333343,0.1966666666666672,,1,0.3840000000000003,0.2164152387322937,5,0.5516666666666667,0.1037223858833436,3,0.3633333333333315,,1,0.0,0.0,1.0,1.0,0.0,0.0,6.0,5.0
83,SC02,20,Secret cave,4.0848,114.8503,11080.062052415791,50328,0.450000000000001,0.450000000000001,0.1966666666666672,,1,0.3840000000000003,0.2164152387322937,5,0.5516666666666667,0.1037223858833436,3,0.3633333333333315,,1,0.0,0.0,1.0,1.0,0.0,0.0,6.0,5.0
83,SC02,20,Secret cave,4.0848,114.8503,11080.062052415791,54194,0.7300000000000004,0.7300000000000004,0.1966666666666672,,1,0.3840000000000003,0.2164152387322937,5,0.5516666666666667,0.1037223858833436,3,0.3633333333333315,,1,0.0,0.0,1.0,1.0,0.0,0.0,6.0,5.0
83,SC02,20,Secret cave,4.0848,114.8503,11080.062052415791,61575,0.4400000000000004,0.4400000000000004,0.1966666666666672,,1,0.3840000000000003,0.2164152387322937,5,0.5516666666666667,0.1037223858833436,3,0.3633333333333315,,1,0.0,0.0,1.0,1.0,0.0,0.0,6.0,5.0
83,SC02,20,Secret cave,4.0848,114.8503,11080.062052415791,72305,0.6449999999999996,0.6449999999999996,0.1966666666666672,,1,0.3840000000000003,0.2164152387322937,5,0.5516666666666667,0.1037223858833436,3,0.3633333333333315,,1,0.0,0.0,1.0,1.0,0.0,0.0,6.0,5.0
